Timestamp,Prediction,Actual
1743100646.5946012,0,0
1743100646.7994757,0,0
1743100646.8974128,0,0
1743100646.96737,0,0
1743100647.041325,0,0
1743100647.103289,0,0
1743100647.1702473,0,0
1743100647.2412086,0,0
1743100647.3051643,0,0
1743100647.368125,0,0
1743100647.4331272,0,0
1743100647.5176308,0,0
1743100647.5875864,0,0
1743100647.6525466,0,0
1743100647.7192988,0,0
1743100647.786261,0,0
1743100647.8552172,0,0
1743100647.924175,0,0
1743100647.9881327,0,0
1743100648.0560918,0,0
1743100648.1220498,0,0
1743100648.187009,0,0
1743100648.2529726,0,0
1743100648.3189282,0,0
1743100648.3868854,0,0
1743100648.453846,0,0
1743100648.5208037,0,0
1743100648.609652,0,0
1743100648.7055924,0,0
1743100648.7785475,0,0
1743100648.8445058,0,0
1743100648.9823003,0,0
1743100649.050987,0,0
1743100649.1202407,0,0
1743100649.1856616,0,0
1743100649.254618,0,0
1743100649.3235748,0,0
1743100649.3945303,0,0
1743100649.4584885,0,0
1743100649.525448,0,0
1743100649.591406,0,0
1743100649.6589432,0,0
1743100649.7268996,0,0
1743100649.7928622,0,0
1743100649.8578212,0,0
1743100649.9257782,0,0
1743100649.9912183,0,0
1743100650.0588124,0,0
1743100650.1257718,0,0
1743100650.2338054,0,0
1743100650.3117576,0,0
1743100650.3897085,0,0
1743100650.4616635,0,0
1743100650.5356193,0,0
1743100650.6055772,0,0
1743100650.7025156,0,1
1743100650.780471,0,1
1743100650.858418,0,0
1743100650.9393702,0,0
1743100651.010324,0,0
1743100651.089278,0,0
1743100651.157236,0,0
1743100651.228192,0,0
1743100651.301146,0,0
1743100651.3681085,0,0
1743100651.4404628,0,0
1743100651.515418,0,0
1743100651.5833745,0,0
1743100651.7276654,0,0
1743100651.792629,0,0
1743100651.878574,0,0
1743100651.9665213,0,0
1743100652.039475,0,0
1743100652.1144269,0,0
1743100652.1873827,0,0
1743100652.2583375,0,0
1743100652.3272948,0,0
1743100652.396252,0,0
1743100652.4632156,0,0
1743100652.5331678,0,0
1743100652.6111217,0,0
1743100652.6770782,0,0
1743100652.74204,0,0
1743100652.812111,0,0
1743100652.879064,0,1
1743100653.009405,0,1
1743100653.1633103,0,1
1743100653.4681215,0,1
1743100653.540077,0,1
1743100653.6200292,0,1
1743100653.6989791,0,1
1743100653.7709346,0,1
1743100653.841894,0,1
1743100653.9198446,0,1
1743100653.998794,0,0
1743100654.0772412,0,0
1743100654.1421983,0,0
1743100654.215157,0,0
1743100654.2971048,0,1
1743100654.366062,0,1
1743100654.43202,0,0
1743100654.501055,0,1
1743100654.567018,0,1
1743100654.6309752,0,1
1743100654.6999347,0,1
1743100654.7658916,0,1
1743100654.8308513,0,1
1743100654.8988085,0,1
1743100654.9687688,0,1
1743100655.0367246,0,0
1743100655.101684,0,0
1743100655.2316031,0,0
1743100655.3035595,0,0
1743100655.4218922,0,0
1743100655.4881957,0,0
1743100655.5581555,0,0
1743100655.6261122,0,1
1743100655.6930697,0,0
1743100655.7600305,0,0
1743100655.8219893,0,0
1743100655.893942,0,1
1743100655.962902,0,0
1743100656.0298624,0,0
1743100656.0937624,0,0
1743100656.163723,0,1
1743100656.2286794,0,0
1743100656.2996352,0,0
1743100656.3650262,0,0
1743100656.433985,0,0
1743100656.502442,0,0
1743100656.5697255,0,0
1743100656.6356857,0,0
1743100656.7036436,0,0
1743100656.7716007,0,0
1743100656.8385603,0,0
1743100656.906517,0,0
1743100656.972474,0,0
1743100657.0384333,0,0
1743100657.1043923,0,0
1743100657.168361,0,0
1743100657.233314,0,0
1743100657.304023,0,0
1743100657.3699849,0,0
1743100657.4369414,0,0
1743100657.5158942,0,0
1743100657.591845,0,0
1743100657.6611123,0,0
1743100657.7310708,0,0
1743100657.7970324,0,0
1743100657.8609898,0,0
1743100657.9269526,0,0
1743100657.9929118,0,0
1743100658.0588677,0,0
1743100658.1238272,0,0
1743100658.1907897,0,0
1743100658.261742,0,0
1743100658.3307018,0,0
1743100658.4016562,0,0
1743100658.4686172,0,0
1743100658.5405698,0,0
1743100658.6125252,0,0
1743100658.677918,0,0
1743100658.8737938,0,0
1743100658.9507463,0,0
1743100659.0227,0,0
1743100659.10565,0,0
1743100659.1814897,0,0
1743100659.2804296,0,0
1743100659.3563845,0,0
1743100659.4323368,0,0
1743100659.507289,0,0
1743100659.5842433,0,0
1743100659.6552014,0,0
1743100659.7451434,0,0
1743100659.8191006,0,0
1743100660.0169752,0,0
1743100660.265822,0,0
1743100660.388747,0,0
1743100660.498675,0,0
1743100660.589622,0,1
1743100660.6675718,0,0
1743100660.7395282,0,0
1743100660.806487,0,0
1743100660.8754442,0,0
1743100660.9474034,0,0
1743100661.048339,0,0
1743100661.1312857,0,0
1743100661.20724,0,0
1743100661.299183,0,0
1743100661.3851297,0,0
1743100661.469079,0,0
1743100661.5600202,0,0
1743100661.664956,0,0
1743100661.7648945,0,0
1743100661.8558393,0,0
1743100661.945783,0,0
1743100662.0777006,0,0
1743100662.2061365,0,0
1743100662.299083,0,0
1743100662.431998,0,0
1743100662.6053176,0,0
1743100662.7112522,0,0
1743100662.8681552,0,0
1743100663.02306,0,0
1743100663.106007,0,0
1743100663.1909566,0,0
1743100663.2958906,0,0
1743100663.439802,0,0
1743100663.528746,0,0
1743100663.6556697,0,0
1743100663.7476127,0,0
1743100663.8285613,0,0
1743100663.9125116,0,0
1743100664.0364332,0,0
1743100664.1263776,0,0
1743100664.212331,0,0
1743100664.331257,0,0
1743100664.407207,0,0
1743100664.4881597,0,0
1743100664.5990856,0,0
1743100664.6910293,0,0
1743100664.7819717,0,1
1743100664.8759203,0,0
1743100664.9868486,0,0
1743100665.0827873,0,0
1743100665.1717343,0,0
1743100665.2696729,0,0
1743100665.371608,0,0
1743100665.4505603,0,0
1743100665.5365062,0,0
1743100665.6294544,0,0
1743100665.7163956,0,0
1743100665.7893505,0,0
1743100665.8683002,0,0
1743100665.9782326,0,0
1743100666.0681815,0,0
1743100666.1521254,0,0
1743100666.2460673,0,1
1743100666.374988,0,0
1743100666.450942,0,1
1743100666.5538793,0,1
1743100666.6977885,0,0
1743100666.790731,0,0
1743100666.89667,0,0
1743100666.9926076,0,0
1743100667.1565063,0,1
1743100667.2374544,0,1
1743100667.3343968,0,1
1743100667.4303365,0,1
1743100667.514286,0,1
1743100667.7651286,0,1
1743100668.2888064,0,1
1743100668.4876854,0,1
1743100668.5676346,0,1
1743100668.6805637,0,1
1743100668.804487,0,1
1743100668.886438,0,1
1743100668.9773817,0,1
1743100669.1262896,0,1
1743100669.2162306,0,1
1743100669.2971835,0,1
1743100669.5120523,0,0
1743100669.598998,0,0
1743100669.7279165,0,0
1743100669.8298523,0,0
1743100669.9307911,0,1
1743100670.0117407,0,1
1743100670.0956907,0,1
1743100670.1976256,0,1
1743100670.2915702,0,0
1743100670.372517,0,0
1743100670.4624634,0,1
1743100670.7153072,0,1
1743100670.910187,0,0
1743100671.138046,0,0
1743100671.3139365,0,1
1743100671.438859,0,1
1743100671.5797746,0,0
1743100671.9735286,0,0
1743100672.0584772,0,1
1743100672.1324337,0,1
1743100672.6970844,0,0
1743100673.6175137,0,1
1743100674.2101486,0,0
1743100674.6978457,0,1
1743100675.2095332,0,0
1743100675.8711224,0,1
1743100676.2299006,0,1
1743100676.7205968,0,0
1743100677.257264,0,1
1743100677.478129,0,1
1743100677.8279133,0,1
1743100678.1087384,0,1
1743100678.3905632,0,0
1743100678.689379,0,1
1743100678.9881978,0,0
1743100679.2350426,0,0
1743100679.5058737,0,1
1743100679.825678,0,0
1743100680.1524754,0,1
1743100680.410316,0,0
1743100680.7271214,0,1
1743100681.023939,0,0
1743100681.3607278,0,1
1743100681.677533,0,1
1743100681.8844073,0,0
1743100682.1612358,0,1
1743100682.4650471,0,0
1743100682.8468106,0,0
1743100683.1706104,0,0
1743100683.6353233,0,0
1743100683.999098,0,0
1743100684.308909,0,0
1743100684.628709,0,0
1743100684.8925464,0,0
1743100685.2213438,0,0
1743100685.539149,0,0
1743100685.959885,0,0
1743100686.3426502,0,0
1743100686.6984308,0,0
1743100686.92429,0,0
1743100687.1671412,0,1
1743100687.3920026,0,1
1743100688.097567,0,0
1743100688.4513462,0,0
1743100688.8281133,0,0
1743100689.3178115,0,0
1743100689.5646584,0,0
1743100689.7755291,0,0
1743100690.030373,0,0
1743100690.2872136,0,0
1743100690.5460525,0,1
1743100690.8418725,0,1
1743100691.1506796,0,0
1743100691.3765402,0,0
1743100691.5884094,0,1
1743100691.9042144,0,0
1743100692.2040288,0,1
1743100692.4778607,0,0
1743100692.711717,0,0
1743100692.9305804,0,0
1743100693.1664338,0,0
1743100693.4382665,0,0
1743100693.6761217,0,0
1743100693.8889892,0,0
1743100694.136835,0,0
1743100694.4056697,0,0
1743100694.6015482,0,0
1743100694.8144157,0,0
1743100695.0282822,0,0
1743100695.2471488,0,0
1743100695.5299723,0,0
1743100695.7528372,0,0
1743100696.0166745,0,0
1743100696.264519,0,0
1743100696.5353532,0,0
1743100696.7981906,0,0
1743100697.04204,0,0
1743100697.2728963,0,0
1743100697.5047524,0,0
1743100697.752602,0,0
1743100697.9834566,0,0
1743100698.2123177,0,0
1743100698.4351778,0,0
1743100698.6920197,0,0
1743100698.9418664,0,0
1743100699.1977084,0,0
1743100707.1320748,0,0
1743100707.3789215,0,0
1743100708.6921098,0,0
1743100709.0029185,0,0
1743100712.8745267,0,0
1743100713.1173768,0,0
1743100717.2767365,0,0
1743100717.5035956,0,0
1743100720.6731155,0,1
1743100720.9349537,0,1
1743100721.208784,0,0
1743100722.4650097,0,0
1743100722.7638218,0,0
1743100726.026465,0,1
1743100726.3409786,0,1
1743100726.569837,0,0
1743100732.2183676,0,0
1743100732.5361714,0,0
1743100733.1847713,0,0
1743100733.4306204,0,0
1743100733.6764684,0,0
1743100737.5120978,0,0
1743100737.747951,0,0
1743100743.1975837,0,1
1743100743.9951906,0,1
1743100744.884642,0,1
1743100762.2731955,0,0
1743100762.342092,0,0
1743100763.6736605,0,0
1743100763.743618,0,0
1743100768.418028,0,0
1743100768.482988,0,0
1743100777.177441,0,0
1743100777.2453997,0,0
1743100788.1462708,0,0
1743100788.2331457,0,0
1743100788.3100996,0,0
1743100897.7754683,0,0
1743100897.8364277,0,0
1743100898.1923048,0,0
1743100898.251678,0,0
1743100898.3576138,0,0
1743100905.6482134,0,1
1743100905.8151107,0,1
1743100905.9000585,0,0
1743100912.2378116,0,0
1743100912.2927763,0,0
1743100921.0227768,0,1
1743100921.800438,0,1
1743100922.561072,0,1
1743100924.953108,0,0
1743100925.155058,0,1
1743100925.2190156,0,0
1743100925.2819788,0,0
1743100925.3489356,0,0
1743100925.403903,0,0
1743100925.4678612,0,0
1743100925.5418155,0,0
1743100925.6556451,0,0
1743100925.7226026,0,0
1743100925.77657,0,0
1743100925.8415294,0,0
1743100925.908489,0,0
1743100925.9644516,0,0
1743100926.020419,0,0
1743100926.0863762,0,0
1743100926.1483378,0,0
1743100926.203303,0,0
1743100926.2692645,0,0
1743100926.3372214,0,0
1743100926.3901906,0,0
1743100926.4531498,0,0
1743100926.51911,0,0
1743100926.6280415,0,0
1743100926.7439692,0,0
1743100926.8039331,0,0
1743100926.8728924,0,0
1743100926.9508429,0,0
1743100927.1427257,0,0
1743100927.2356665,0,0
1743101017.24881,0,0
1743101017.31077,0,0
1743101025.6244986,0,0
1743101025.8456037,0,0
1743101031.5365536,0,0
1743101031.5894363,0,0
1743101038.6329556,0,0
1743101038.7029135,0,0
1743101039.1016672,0,1
1743101039.2705612,0,1
1743101039.334521,0,0
1743101040.1285095,0,1
1743101040.2094607,0,1
1743101041.3027868,0,1
1743101042.0552127,0,1
1743101042.8372626,0,1
1743101048.2733724,0,0
1743101048.3573174,0,0
1743101056.1342652,0,0
1743101056.1857052,0,0
1743101056.279642,0,0
1743101056.4435406,0,1
1743101056.5494742,0,0
1743101056.6124384,0,0
1743101056.6763985,0,0
1743101056.7433577,0,0
1743101056.80432,0,0
1743101056.8642802,0,0
1743101056.9262433,0,0
1743101056.996199,0,0
1743101057.055164,0,0
1743101057.1211233,0,0
1743101057.1860857,0,0
1743101057.2520394,0,0
1743101057.3090048,0,0
1743101057.3739676,0,0
1743101057.4399269,0,0
1743101057.5038872,0,0
1743101057.5638502,0,0
1743101057.6348045,0,0
1743101057.7067635,0,0
1743101057.7737193,0,0
1743101057.8326836,0,0
1743101057.8986428,0,0
1743101057.9645991,0,0
1743101058.0355554,0,0
1743101058.0955398,0,0
1743101058.1744714,0,0
1743101058.2354326,0,0
1743101058.303392,0,0
1743101058.377345,0,0
1743101059.6466331,0,0
1743101059.8042424,0,1
1743101059.8532126,0,0
1743101059.919175,0,0
1743101059.9821332,0,0
1743101060.0400956,0,0
1743101060.1070569,0,0
1743101060.1690204,0,0
1743101060.259961,0,0
1743101060.3539014,0,0
1743101060.408868,0,0
1743101060.479826,0,0
1743101060.5417862,0,0
1743101060.6037488,0,0
1743101060.6687088,0,0
1743101060.7346716,0,0
1743101060.8006258,0,0
1743101060.8575902,0,0
1743101060.9145572,0,0
1743101060.983513,0,0
1743101062.2788396,0,0
1743101062.327809,0,0
1743101062.82657,0,1
1743101063.3851812,0,0
1743101063.4420457,0,0
1743101063.511006,0,0
1743101076.8395658,0,0
1743101076.9516425,0,0
1743101077.090557,0,0
1743101172.1228054,0,0
1743101172.2467487,0,1
1743101172.309708,0,0
1743101172.3856614,0,0
1743101172.4426253,0,0
1743101172.5555596,0,0
1743101172.6435003,0,0
1743101172.7064643,0,0
1743101172.7794182,0,0
1743101172.8353822,0,0
1743101172.909343,0,0
1743101172.9902864,0,0
1743101173.05325,0,0
1743101173.1142106,0,0
1743101173.1921625,0,0
1743101173.271113,0,1
1743101173.3340762,0,0
1743101173.3960378,0,0
1743101173.4579997,0,1
1743101173.518962,0,0
1743101173.604906,0,1
1743101173.6628718,0,0
1743101173.7358272,0,1
1743101173.791794,0,1
1743101173.8587525,0,0
1743101173.9157176,0,0
1743101173.988671,0,0
1743101174.0536296,0,0
1743101174.123587,0,0
1743101174.1965427,0,0
1743101174.2615025,0,0
1743101174.343451,0,0
1743101174.4024148,0,0
1743101174.4743698,0,0
1743101174.538332,0,0
1743101174.610286,0,0
1743101174.6702497,0,0
1743101174.7422042,0,0
1743101174.8071637,0,0
1743101174.8791192,0,1
1743101174.9320865,0,0
1743101175.0030446,0,0
1743101175.062009,0,0
1743101175.1289682,0,0
1743101175.2049189,0,1
1743101175.2728784,0,0
1743101178.359673,0,0
1743101178.4226303,0,0
1743101181.9837954,0,1
1743101182.1410398,0,0
1743101182.2699592,0,0
1743101185.0553298,0,0
1743101185.2705696,0,1
1743101185.3345304,0,0
1743101185.4004874,0,0
1743101185.4724815,0,0
1743101185.5464325,0,0
1743101185.6004012,0,0
1743101185.6723566,0,0
1743101185.7393131,0,0
1743101185.7942808,0,0
1743101185.86124,0,0
1743101185.9291978,0,0
1743101185.9841635,0,0
1743101186.055118,0,0
1743101186.1240785,0,0
1743101186.231011,0,0
1743101186.385915,0,0
1743101186.4778574,0,0
1743101186.5378191,0,0
1743101186.6047783,0,0
1743101186.6707368,0,0
1743101186.7297034,0,0
1743101186.80066,0,0
1743101186.8606205,0,1
1743101186.921585,0,1
1743101186.9935396,0,0
1743101189.7361355,0,1
1743101189.9449697,0,1
1743101190.000933,0,0
1743101194.2418866,0,0
1743101194.296853,0,0
1743101196.5480192,0,0
1743101196.601985,0,0
1743101201.5576696,0,0
1743101201.6116347,0,0
1743101205.7029376,0,1
1743101205.8318582,0,1
1743101205.904812,0,1
1743101206.0307364,0,1
1743101206.2705874,0,1
1743101206.3565323,0,1
1743101206.424494,0,1
1743101206.4834547,0,1
1743101206.5993838,0,1
1743101206.6863298,0,1
1743101206.7752745,0,1
1743101206.8532276,0,1
1743101206.923184,0,1
1743101207.037112,0,1
1743101207.1180634,0,1
1743101207.199015,0,1
1743101207.272966,0,1
1743101207.4678469,0,0
1743101207.57978,0,1
1743101207.6587284,0,0
1743101207.7206893,0,0
1743101207.7896495,0,0
1743101207.847616,0,0
1743101207.9375553,0,1
1743101207.9945211,0,0
1743101208.062478,0,1
1743101208.1254418,0,0
1743101208.2103872,0,0
1743101208.2743492,0,0
1743101208.3353124,0,0
1743101208.3962753,0,0
1743101208.4632316,0,0
1743101208.520197,0,0
1743101208.6041455,0,0
1743101208.6990876,0,0
1743101208.7630477,0,0
1743101208.8360035,0,0
1743101208.8949654,0,0
1743101208.9769132,0,0
1743101209.060864,0,0
1743101209.1288197,0,0
1743101209.196777,0,1
1743101209.2647378,0,0
1743101209.327697,0,0
1743101209.3946557,0,0
1743101209.456139,0,0
1743101209.5280924,0,1
1743101209.6090443,0,0
1743101209.6660078,0,0
1743101209.7449589,0,0
1743101209.8099189,0,0
1743101209.8948689,0,0
1743101209.9588292,0,1
1743101210.0527709,0,0
1743101210.2566435,0,0
1743101210.3565826,0,0
1743101210.4275403,0,0
1743101210.4865026,0,0
1743101210.79032,0,0
1743101210.9622085,0,0
1743101211.0611503,0,0
1743101211.1470923,0,0
1743101211.2300422,0,0
1743101211.3029983,0,0
1743101211.429918,0,0
1743101211.5148666,0,0
1743101211.5978148,0,0
1743101211.6667717,0,0
1743101211.7307343,0,0
1743101211.8146796,0,0
1743101211.8966324,0,0
1743101211.9755828,0,1
1743101212.062529,0,0
1743101212.136483,0,0
1743101212.2364197,0,1
1743101212.2883875,0,0
1743101212.3543477,0,1
1743101212.4193065,0,1
1743101212.4802706,0,1
1743101212.5562224,0,1
1743101212.6281877,0,1
1743101212.7061305,0,0
1743101212.774087,0,1
1743101212.845044,0,0
1743101212.9140012,0,0
1743101212.9849572,0,1
1743101213.0409253,0,0
1743101213.1058853,0,1
1743101213.1708424,0,0
1743101213.2338078,0,1
1743101213.4906478,0,0
1743101213.6525447,0,1
1743101213.7444897,0,0
1743101213.83843,0,0
1743101213.915388,0,0
1743101213.9893386,0,0
1743101214.062293,0,0
1743101214.145243,0,0
1743101214.2291896,0,0
1743101214.3231337,0,0
1743101214.391088,0,0
1743101214.4650445,0,0
1743101214.5449932,0,0
1743101214.6089537,0,0
1743101214.6739137,0,0
1743101214.7358751,0,0
1743101214.8098297,0,0
1743101214.8787863,0,0
1743101214.9447472,0,0
1743101215.009706,0,0
1743101215.112644,0,0
1743101215.1776042,0,0
1743101215.236566,0,0
1743101215.3115194,0,0
1743101215.377481,0,1
1743101215.4394398,0,0
1743101215.5083992,0,0
1743101215.6253257,0,0
1743101215.6952822,0,0
1743101215.7572443,0,0
1743101215.824202,0,0
1743101215.8821669,0,0
1743101215.955121,0,0
1743101216.0800447,0,0
1743101216.1420083,0,0
1743101216.2099645,0,0
1743101216.4448197,0,0
1743101216.5767388,0,0
1743101216.6337025,0,0
1743101216.6986637,0,0
1743101216.7646215,0,0
1743101216.83358,0,0
1743101216.9575045,0,0
1743101217.020464,0,0
1743101217.09142,0,0
1743101217.149384,0,0
1743101217.217342,0,0
1743101217.2813015,0,0
1743101217.3722465,0,0
1743101217.4472015,0,0
1743101217.5041673,0,0
1743101217.6330853,0,0
1743101217.705046,0,0
1743101217.777998,0,0
1743101217.8479517,0,0
1743101217.9109156,0,0
1743101217.9848676,0,0
1743101218.0438344,0,0
1743101218.118784,0,0
1743101218.2017334,0,0
1743101218.277689,0,0
1743101218.343648,0,1
1743101218.4176009,0,1
1743101218.4875593,0,1
1743101218.6634498,0,1
1743101218.846337,0,1
1743101218.9312837,0,1
1743101221.2821937,0,1
1743101222.0603402,0,1
1743101222.825153,0,1
1743101225.2522254,0,0
1743101225.3511603,0,0
1743101225.460094,0,0
1743101225.5210547,0,0
1743101225.5880134,0,0
1743101225.6689668,0,0
1743101225.7369215,0,0
1743101225.8158734,0,0
1743101225.8868306,0,0
1743101225.950791,0,0
1743101226.0287442,0,0
1743101226.1346767,0,0
1743101226.206635,0,0
1743101226.295578,0,0
1743101228.4894683,0,0
1743101228.5424397,0,0
1743101228.6483738,0,0
1743101232.682271,0,0
1743101232.8261817,0,0
1743101235.117748,0,1
1743101241.8724337,0,0
1743101241.9423895,0,0
1743101250.2227116,0,0
1743101250.2753346,0,0
1743101250.3468692,0,0
1743101250.3978367,0,0
1743101250.4498055,0,0
1743101250.5057712,0,0
1743101250.5587394,0,0
1743101250.608709,0,0
1743101250.659675,0,0
1743101250.7106457,0,0
1743101250.7613604,0,0
1743101250.8128765,0,0
1743101250.9058185,0,0
1743101250.98077,0,0
1743101251.0317378,0,0
1743101256.1024065,0,0
1743101256.1803591,0,0
1743101257.285912,0,0
1743101257.4645114,0,1
1743101257.5574515,0,0
1743101257.636402,0,0
1743101257.7313447,0,0
1743101257.9901855,0,0
1743101258.297995,0,0
1743101258.469896,0,0
1743101258.5918136,0,0
1743101258.7057424,0,0
1743101258.8096778,0,0
1743101258.9375992,0,0
1743101259.0365386,0,0
1743101259.1274807,0,0
1743101259.2294178,0,0
1743101259.2973814,0,0
1743101259.3933165,0,0
1743101259.4802644,0,0
1743101259.5821996,0,0
1743101259.715118,0,1
1743101259.823053,0,0
1743101259.9279869,0,0
1743101260.0728974,0,1
1743101260.1938238,0,0
1743101260.4646544,0,0
1743101260.697512,0,1
1743101260.801447,0,0
1743101260.9293685,0,0
1743101261.025309,0,0
1743101261.1182528,0,0
1743101261.2541668,0,0
1743101261.3381147,0,0
1743101261.4050744,0,0
1743101261.5080109,0,0
1743101261.5789678,0,0
1743101261.6699114,0,0
1743101261.8697877,0,0
1743101261.9997065,0,0
1743101262.100644,0,0
1743101262.203582,0,0
1743101262.3354988,0,1
1743101262.4384415,0,0
1743101262.5113907,0,0
1743101262.5963397,0,0
1743101262.6712906,0,0
1743101262.7402549,0,0
1743101262.8311915,0,0
1743101262.921137,0,0
1743101263.0090828,0,0
1743101263.0980296,0,0
1743101263.1829762,0,0
1743101263.2509322,0,0
1743101263.3168924,0,0
1743101263.383851,0,0
1743101263.4877903,0,0
1743101263.5697355,0,0
1743101263.6307018,0,0
1743101263.7246428,0,0
1743101263.8275774,0,0
1743101264.010465,0,0
1743101264.2063448,0,0
1743101264.3052824,0,0
1743101264.3882313,0,0
1743101264.479176,0,1
1743101264.5721164,0,1
1743101268.1412172,0,1
1743101268.3560858,0,0
1743101268.500996,0,0
1743101268.593263,0,0
1743101268.6462305,0,0
1743101268.6991942,0,0
1743101268.751162,0,0
1743101268.8021307,0,0
1743101268.8900802,0,0
1743101268.9840243,0,0
1743101269.0549736,0,0
1743101269.1399212,0,0
1743101269.2338667,0,0
1743101269.31082,0,0
1743101269.3887694,0,0
1743101269.4667208,0,0
1743101269.5976398,0,0
1743101269.7415495,0,0
1743101269.8195035,0,0
1743101269.8824625,0,0
1743101269.9883993,0,0
1743101270.070348,0,0
1743101270.4097018,0,0
1743101270.5696025,0,0
1743101270.6545532,0,0
1743101270.759483,0,0
1743101270.843433,0,0
1743101270.9163876,0,0
1743101271.006331,0,0
1743101271.1032715,0,0
1743101271.1842248,0,0
1743101271.2791638,0,0
1743101271.3880973,0,0
1743101271.4710505,0,0
1743101271.5809767,0,0
1743101271.678917,0,0
1743101271.767862,0,0
1743101271.8338337,0,0
1743101271.9097743,0,0
1743101271.9917238,0,0
1743101272.0996554,0,0
1743101273.8387148,0,0
1743101273.986622,0,0
1743101274.0875576,0,0
1743101274.202488,0,0
1743101274.2904346,0,0
1743101274.3873737,0,0
1743101274.4813144,0,0
1743101274.5592732,0,0
1743101274.6502116,0,0
1743101274.7381568,0,0
1743101274.8840656,0,0
1743101274.9850032,0,0
1743101275.0839431,0,0
1743101275.1788878,0,0
1743101275.2598348,0,0
1743101275.346779,0,0
1743101275.4037452,0,0
1743101275.4737017,0,0
1743101275.5246694,0,0
1743101275.575639,0,0
1743101275.6256082,0,0
1743101276.521295,0,1
1743101277.271627,0,0
1743101277.4205332,0,0
1743101277.4904923,0,0
1743101277.5864315,0,0
1743101277.6553895,0,0
1743101277.725345,0,0
1743101277.7923038,0,0
1743101277.9761956,0,0
1743101278.0701349,0,0
1743101278.163075,0,0
1743101278.2780042,0,0
1743101278.3859386,0,0
1743101278.4698863,0,0
1743101278.5748258,0,0
1743101278.6577702,0,0
1743101278.7347238,0,0
1743101278.7996838,0,0
1743101278.8686388,0,0
1743101280.677197,0,0
1743101280.783131,0,0
1743101280.950028,0,0
1743101281.0899427,0,0
1743101281.1748922,0,0
1743101281.2838204,0,0
1743101281.3937523,0,0
1743101281.4866943,0,0
1743101281.6226125,0,0
1743101281.7375417,0,0
1743101281.8364806,0,0
1743101281.9284265,0,0
1743101282.0013793,0,0
1743101282.098319,0,0
1743101282.2072506,0,0
1743101282.2752094,0,0
1743101282.346167,0,0
1743101282.4111233,0,0
1743101282.4850776,0,0
1743101282.5400443,0,0
1743101282.5916915,0,0
1743101282.6476555,0,0
1743101282.8975017,0,0
1743101283.0424106,0,0
1743101283.1223605,0,1
1743101283.206309,0,1
1743101283.2682724,0,1
1743101283.516441,0,0
1743101283.5824008,0,0
1743101283.651358,0,0
1743101284.228296,0,0
1743101284.3432217,0,0
1743101284.431169,0,0
1743101284.526113,0,0
1743101284.631045,0,0
1743101284.7100103,0,0
1743101284.821926,0,0
1743101284.9198666,0,0
1743101285.020805,0,0
1743101285.1227398,0,0
1743101285.2416685,0,0
1743101285.328613,0,0
1743101285.4055672,0,0
1743101285.523499,0,0
1743101285.6124384,0,0
1743101285.6873925,0,0
1743101285.7563517,0,0
1743101285.8462925,0,0
1743101286.8700614,0,0
1743101286.9270282,0,0
1743101287.6422987,0,0
1743101287.7642236,0,0
1743101287.8531642,0,0
1743101287.9431088,0,0
1743101288.0090697,0,0
1743101288.0730343,0,0
1743101288.207952,0,0
1743101288.3078842,0,0
1743101288.43281,0,0
1743101288.587711,0,0
1743101288.7366214,0,0
1743101288.8235652,0,0
1743101288.9384952,0,0
1743101289.0394328,0,0
1743101289.1613564,0,0
1743101289.245304,0,0
1743101289.3462422,0,0
1743101289.453177,0,0
1743101289.534125,0,0
1743101289.5880935,0,0
1743101289.6520543,0,0
1743101289.711019,0,0
1743101291.179294,0,0
1743101291.2912235,0,0
1743101291.3761706,0,0
1743101291.4431305,0,0
1743101291.543068,0,0
1743101291.644005,0,0
1743101291.7579346,0,0
1743101291.8738632,0,0
1743101291.9797957,0,0
1743101292.1187165,0,0
1743101292.2376397,0,0
1743101292.3415797,0,0
1743101292.454502,0,0
1743101292.581426,0,0
1743101292.6823635,0,0
1743101292.879241,0,0
1743101292.9771812,0,0
1743101293.0461383,0,1
1743101294.6785257,0,0
1743101294.7864554,0,0
1743101294.8654077,0,0
1743101294.9343655,0,0
1743101295.0023236,0,0
1743101295.3171296,0,0
1743101295.6489303,0,0
1743101295.7858396,0,0
1743101295.8807802,0,0
1743101295.965728,0,0
1743101296.103645,0,0
1743101296.2635448,0,0
1743101296.338499,0,0
1743101296.411452,0,0
1743101296.4914029,0,0
1743101296.5433702,0,0
1743101296.6632967,0,0
1743101296.7462451,0,0
1743101296.8311942,0,0
1743101296.9051485,0,0
1743101296.980101,0,0
1743101297.046059,0,0
1743101297.1110208,0,0
1743101297.1719818,0,0
1743101298.0715244,0,1
1743101298.2044427,0,1
1743101298.335403,0,1
1743101298.4693062,0,0
1743101298.632207,0,1
1743101298.8580678,0,1
1743101299.0919232,0,0
1743101299.507666,0,0
1743101299.7784967,0,0
1743101300.054328,0,0
1743101300.2232232,0,0
1743101300.4920564,0,0
1743101300.6299725,0,0
1743101300.8228524,0,0
1743101300.9937477,0,1
1743101301.1546476,0,0
1743101301.2875652,0,0
1743101301.446468,0,0
1743101301.6293535,0,0
1743101301.7452843,0,0
1743101301.8901927,0,0
1743101302.00812,0,0
1743101302.2499712,0,0
1743101302.3539062,0,0
1743101302.4768298,0,0
1743101302.660715,0,0
